77	0	0
75	0	0
77	0	0
73	0	0
77	0	0
74	0	0
77	0	0
77	0	0
77	0	0
73	0	0
73	0	0
76	0	0
76	0	0
77	0	0
78	0	0
77	0	0
76	0	0
72	0	0
2	0	-15
77	0	0
75	0	0
77	0	0
74	0	0
79	0	0
76	0	0
5	0	0
77	0	0
76	0	0
77	0	0
73	0	0
73	0	0
77	0	0
77	0	0
76	0	0
73	0	0
78	0	0
74	0	0
74	0	0
77	0	0
77	0	0
77	0	0
77	0	0
76	0	0
72	0	0
77	0	0
75	0	0
77	0	0
78	0	0
77	0	0
77	0	0
77	0	0
2	0	-10
76	0	0
75	0	0
77	0	0
74	0	0
76	0	0
76	0	0
29	0	0
77	0	0
75	0	0
77	0	0
79	0	0
76	0	0
76	0	0
2	0	-15
77	0	0
78	0	0
76	0	0
75	0	0
75	0	0
76	0	0
77	0	0
77	0	0
78	0	0
78	0	0
77	0	0
75	0	0
78	0	0
77	0	0
76	0	0
79	0	0
77	0	0
77	0	0
77	0	0
77	0	0
77	0	0
77	0	0
75	0	0
77	0	0
29	0	0
73	0	0
76	0	0
77	0	0
75	0	0
78	0	0
77	0	0
80	0	0
77	0	0
76	0	0
76	0	0
76	0	0
79	0	0
79	0	0
78	0	0
78	0	0
76	0	0
74	0	0
75	0	0
76	0	0
80	0	0
77	0	0
77	0	0
77	0	0
74	0	0
74	0	0
76	0	0
73	0	0
75	0	0
74	0	0
77	0	0
74	0	0
79	0	0
75	0	0
2	0	-10
76	0	0
77	0	0
77	0	0
76	0	0
76	0	0
2	0	-10
77	0	0
74	0	0
76	0	0
73	0	0
73	0	0
77	0	0
77	0	0
76	0	0
73	0	0
77	0	0
73	0	0
80	0	0
76	0	0
76	0	0
76	0	0
76	0	0
76	0	0
77	0	0
76	0	0
78	0	0
76	0	0
77	0	0
76	0	0
79	0	0
79	0	0
79	0	0
79	0	0
76	0	0
76	0	0
76	0	0
79	0	0
79	0	0
29	0	0
78	0	0
76	0	0
79	0	0
76	0	0
79	0	0
79	0	0
76	0	0
76	0	0
76	0	0
79	0	0
76	0	0
80	0	0
75	0	0
76	0	0
76	0	0
76	0	0
79	0	0
79	0	0
76	0	0
75	0	0
76	0	0
76	0	0
76	0	0
79	0	0
79	0	0
78	0	0
78	0	0
76	0	0
76	0	0
76	0	0
76	0	0
79	0	0
75	0	0
2	0	-10
76	0	0
76	0	0
76	0	0
77	0	0
77	0	0
3	0	0
74	0	0
76	0	0
80	0	0
76	0	0
78	0	0
78	0	0
77	0	0
77	0	0
76	0	0
74	0	0
76	0	0
76	0	0
76	0	0
77	0	0
74	0	0
75	0	0
74	0	0
